sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
05545,2021,04,2021-04,bbc_news_tv,covid,"that has gone down vaccine hesitancy, about 44%.",negative,-1,0.2263
05546,2021,04,2021-04,bbc_news_tv,covid,"trends are going in the right direction and there are positive signals but vaccinations among the black community still lagging far behind those in the white community, if you look at people aged 70-80, we if you look at peopla aged 70-80, we are talking if you look at people aged 70-80, we are talking about 90% of white are talking about 9096 of white peopla are talking about 90% of white people vaccinated compared to 70% of peoplc vaccinated compared to 7096 of black peoplc.",negative,-1,0.09
05547,2021,04,2021-04,bbc_news_tv,covid,more lockdown restrictions are being eased in northern ireland today.,positive,1,0.296
05548,2021,04,2021-04,bbc_news_tv,covid,"as you say, initial steps of lockdown easing in northern ireland today.",positive,1,0.25
05549,2021,04,2021-04,bbc_news_tv,covid,"so far, the number of people in hospital with coronavirus is continuing to fall, the vaccination programme continues to roll out successfully, it is now open to people of 45 and over.",positive,1,0.5809
05550,2021,04,2021-04,bbc_news_tv,covid,"health officials are nervous over the easter bank holiday weekend, they are warning people to keep their guard up, the fact that this pandemic still isn’t over and while people certainly are able to enjoy some things they haven’t been able to do for the last few months, there is still a long way to go before we can look at full normality returning.",positive,1,0.5859
05551,2021,04,2021-04,bbc_news_tv,covid,"the first minister of wales, mark drakeford, will announce a further easing of lockdown restrictions today.",positive,1,0.25
05552,2021,04,2021-04,bbc_news_tv,covid,but each stage is dependent on covid cases remaining low.,negative,-1,0.3919
05553,2021,04,2021-04,bbc_news_tv,covid,mark drakeford - the first minister of wales - explained what the next stage of easing restrictions will mean.,positive,1,0.25
05554,2021,04,2021-04,bbc_news_tv,covid,"all close-contact services will be able to trade again, and if travel restrictions are lifted in england, then we will lift them here in wales so that people will be able to travel across the border.",neutral,0,0.0
05555,2021,04,2021-04,bbc_news_tv,covid,then the english rules would prevent them from travelling to wales.,neutral,0,0.0258
05556,2021,04,2021-04,bbc_news_tv,covid,"so if the english rules don’t change, we will respect that, of course, and our rules will stay as they are today.",positive,1,0.4767
05557,2021,04,2021-04,bbc_news_tv,covid,another lockdown in france as a third wave threatens - nonessential shops and schools will shut this weekend for four weeks.,negative,-1,0.3818
05558,2021,04,2021-04,bbc_news_tv,covid,i would say that i welcome any positive change that will help victims.,positive,1,0.7906
05559,2021,04,2021-04,bbc_news_tv,covid,"i would say so, in a lot of cases that i’ve personally dealt rases that i’ve personally dealt with in cases that i’ve personally dealt with in terms of when a young person has been killed and they had siblings, cousins, in my case i was siblings, cousins, in my use i was a cousin of siblings, cousins, in my case i was a cousin of someone that was murdered.",negative,-1,0.872
05560,2021,04,2021-04,bbc_news_tv,covid,"fewer than one in five people in britain ask for a covid test if they have symptoms, and the number who follow self-isolation rules is low, a study by king’s college london has found.",negative,-1,0.2023
05561,2021,04,2021-04,bbc_news_tv,covid,the research also revealed that - a year into the pandemic - only half of those asked could identify the main coronavirus symptoms.,neutral,0,0.0
05562,2021,04,2021-04,bbc_news_tv,covid,"if you have symptoms, you need to get a test immediately.",neutral,0,0.0
05563,2021,04,2021-04,bbc_news_tv,covid,"the test and trace system has been a key part of the government’s strategy in the fight against the coronavirus, and will be equally important in the months to come.",negative,-1,0.2023
05564,2021,04,2021-04,bbc_news_tv,covid,"overall, fewer than one-in-five said they would request a test if they developed of coronavirus.",neutral,0,0.0
05565,2021,04,2021-04,bbc_news_tv,covid,"only half could identify the main of covid-19 - which include a cough, high temperature and a loss of taste or smell.",negative,-1,0.3182
05566,2021,04,2021-04,bbc_news_tv,covid,the report raises doubts about the impact of a much-criticised £37 billion test and trace system.,negative,-1,0.296
05567,2021,04,2021-04,bbc_news_tv,covid,"the government says test and trace has saved countless lives since it was introduced, and maintains the overwhelming majority of people self-isolate when asked to.",positive,1,0.4215
05568,2021,04,2021-04,bbc_news_tv,covid,"but given the central role the system will play in the ’s recovery from the pandemic, there will be concerns if it’s still performing poorly.",positive,1,0.4767
05569,2021,04,2021-04,bbc_news_tv,covid,"the number of covid deaths in brazil has hit a new high, with over 60,000 people dying in march.",positive,1,0.0772
05570,2021,04,2021-04,bbc_news_tv,covid,the surge has pushed the country’s health service to the point of collapse and seen support for the president plummet.,negative,-1,0.128
05571,2021,04,2021-04,bbc_news_tv,covid,"coronavirus claimed another life in brazil, one of thousands a day, during this worsening crisis.",negative,-1,0.8225
05572,2021,04,2021-04,bbc_news_tv,covid,"in addition of the implementation of these public health measures, the circulation of the variant of concern, in brazil, is clearly contributing to the increase in cases.",positive,1,0.6124
05573,2021,04,2021-04,bbc_news_tv,covid,"but under president bolsonaro’s watch, some hospital emergency departments have run out of room to treat patients.",neutral,0,0.0387
05574,2021,04,2021-04,bbc_news_tv,covid,it is a very different scenario from the street population of predominantly male before the pandemic.,neutral,0,0.0
