sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
02193,2021,12,2021-12,bbc_news_tv,covid,"morneau on the coronavirus figures for the , with 78,610 new cases in the last 24 for the , with 78,610 new cases in the last 2a hours -- more now.",negative,-1,0.9895418882369995
02194,2021,12,2021-12,bbc_news_tv,covid,he was asked if the government would introduce any further coronavirus introduce any further coronavims guidance introduce any further coronavirus guidance before christmas.,negative,-1,0.9871585965156555
02195,2021,12,2021-12,bbc_news_tv,covid,"it is fast moving, i think people understand that, the case numbers understand that, the rase numbers are still sadly understand that, the case numbers are still sadly rising rapidly.",neutral,0,0.9945059418678284
02196,2021,12,2021-12,bbc_news_tv,covid,in london now for example it is our understanding it is around 16% -- around 60% of it is around 1696 -- around 6096 of all cases in it is around 16% -- around 60% of all cases in london already.,neutral,0,0.9807788133621216
02197,2021,12,2021-12,bbc_news_tv,covid,"50 we are in this race between the virus in the vaccine, we of course want to stay ahead in that race and the best way to do that, for anyone listening, is to make sure they are coming forward as soon as they can coming forward as soon as they ran for their coming forward as soon as they can for their booster are you for their booster jab.",neutral,0,0.9980145692825317
02198,2021,12,2021-12,bbc_news_tv,covid,"the transport secretary said this morning that there would be no more restrictions, before new year, are you going to agree with that, do you think there will be no more restrictions until new year?",negative,-1,0.9960656762123108
02199,2021,12,2021-12,bbc_news_tv,covid,"no one wants to see any more restrictions, and these restrictions, whenever they are made, they are really difficult things to do, because they have a real impact on people’s lives, you ran really real impact on people’s lives, you can really disrupt their daily activities, what they were perhaps planning to do no one wants to see that.",negative,-1,0.996843695640564
02200,2021,12,2021-12,bbc_news_tv,covid,"we are learning more about this variant all the time, and really getting your vaccination, especially your booster shot.",neutral,0,0.9987165927886963
02201,2021,12,2021-12,bbc_news_tv,covid,"but what i was hearing today at the hospital, they are seeing record number is a people coming record number is a peopla coming forward record number is a people coming forward for their first vaccination, as well, compared to just where they were a few weeks ago.",neutral,0,0.9972332119941711
02202,2021,12,2021-12,bbc_news_tv,covid,"so if you haven’t been vaccinated before, please come forward for your first jab or your second jab, but most of all, for those of us who have, get boosted.",neutral,0,0.9987815022468567
02203,2021,12,2021-12,bbc_news_tv,covid,"in a moment, ben brown will bring you live coverage of today’s downing street coronavirus briefing, led by the prime minister.",neutral,0,0.9972919821739197
02204,2021,12,2021-12,bbc_news_tv,covid,"that is after a senior government scientist warned that the omicron variant was ""probably the most significant threat"" since the pandemic began.",negative,-1,0.9866651296615601
02205,2021,12,2021-12,bbc_news_tv,covid,"drjenny harries, the head of the health security agency, told earlier today that the growth of the variant over the coming days would be ""staggering"", and her words are being born out by the latest data, which shows that the highest daily number of covid-19 cases have been recorded in the last 2a hours - that’s 78,610 lab-confirmed covid-19 cases recorded in the , as of 9am this morning.",neutral,0,0.9918403625488281
02206,2021,12,2021-12,bbc_news_tv,covid,"a very dramatic rise, 78,000 cases, and it really does sort of confirm what harries sort of confirm what jenny harries has been saying about we should prepare ourselves for staggering daily rises ins case numbers.",neutral,0,0.9968864321708679
02207,2021,12,2021-12,bbc_news_tv,covid,"they have -- those confirmed cases have jumped those confirmed rases have jumped from those confirmed cases have jumped from 20,000 in one day, more from 20,000 injust one day, more than 78,000 cases confirmed, the than 78,000 rases confirmed, the highest than 78,000 cases confirmed, the highest number since january eight, which was just over 68,000 cases which was just over 68,000 rases were which was just over 68,000 cases were recorded and that was of course duﬂng were recorded",neutral,0,0.9973617196083069
02208,2021,12,2021-12,bbc_news_tv,covid,and that was of course during the peak of the pandemic.,negative,-1,0.9904863238334656
02209,2021,12,2021-12,bbc_news_tv,covid,"the government has said in the past hour that in london, it is thought omicron makes up to about 60% of all omicron makes up to about 6096 of all rases omicron makes up to about 6096 of all cases and omicron makes up to about 60% of all cases and there are also particularly high numbers we are particularty high numbers we are seeing in particularly high numbers we are seeing in manchester.",neutral,0,0.9865536093711853
02210,2021,12,2021-12,bbc_news_tv,covid,"and it is a race between, is the government keep telling us, between the virus in the vaccine.",negative,-1,0.9953669309616089
